ST # ,ROAD,PC,WARD,PLAN,LOT,CONTRACTOR ,BLG TYPE ,MUNICIPALITY ,DESCRIPTION,D.U.,VALUE,FT2,PERMIT#,APPL. TYPE,ISSUED DATE
89  ,KINDRED ROW ,K2S1B9,Ward 6,,,MATTAMY DEVELOPMENT CORPORATION,Rowhouse,West Carleton,"Construct a 2 Storey Rowhouse with attached garages  Models: Fir 2020 CR,Lilac 2020 CR,Oak 2020 end CR, Pristine 2020 CR,Lilac 2020 CR,Fir 2020 CR",6.0,1322782.0,9332.0,2202924,Construction,2022-05-05 14:04:43
91  ,KINDRED ROW ,K2S1B9,Ward 6,,,MATTAMY DEVELOPMENT CORPORATION,Rowhouse,West Carleton,"Construct a 2 Storey Rowhouse with attached garages  Models: Fir 2020 CR,Lilac 2020 CR,Oak 2020 end CR, Pristine 2020 CR,Lilac 2020 CR,Fir 2020 CR",6.0,1322782.0,9332.0,2202924,Construction,2022-05-05 14:04:43
93  ,KINDRED ROW ,K2S1B9,Ward 6,,,MATTAMY DEVELOPMENT CORPORATION,Rowhouse,West Carleton,"Construct a 2 Storey Rowhouse with attached garages  Models: Fir 2020 CR,Lilac 2020 CR,Oak 2020 end CR, Pristine 2020 CR,Lilac 2020 CR,Fir 2020 CR",6.0,1322782.0,9332.0,2202924,Construction,2022-05-05 14:04:43
5524  ,DICKINSON ST ,,Ward 21,,PT LTS 1 &2,CONTRACTOR UNKNOWN,Other,Rideau,TEMPORARY PERMIT: Erect a temporary tent for a seasonal outdoor event (KIWANIS MANOTICK),0.0,3000.0,3200.0,2202925,Construction,2022-05-05 14:10:14
155  ,NEPETA CRES ,K1T0S5,Ward 22,4M-1640,,TAMARACK HOMES,Rowhouse,Gloucester,"Construct a 2 Storey Rowhouse with attached garages  Models: T-16-Camden 2022 - Craftsmen,T - 17 - Samira -2022- Craftsmen,T - 11 - Abbey 2022 - Craftmen,T-19 Harmony 2022 - Craftsmen",4.0,1111343.0,6646.0,2202926,Construction,2022-05-05 14:15:07
157  ,NEPETA CRES ,K1T0S5,Ward 22,4M-1640,,TAMARACK HOMES,Rowhouse,Gloucester,"Construct a 2 Storey Rowhouse with attached garages  Models: T-16-Camden 2022 - Craftsmen,T - 17 - Samira -2022- Craftsmen,T - 11 - Abbey 2022 - Craftmen,T-19 Harmony 2022 - Craftsmen",4.0,1111343.0,6646.0,2202926,Construction,2022-05-05 14:15:07
159  ,NEPETA CRES ,K1T0S5,Ward 22,4M-1640,,TAMARACK HOMES,Rowhouse,Gloucester,"Construct a 2 Storey Rowhouse with attached garages  Models: T-16-Camden 2022 - Craftsmen,T - 17 - Samira -2022- Craftsmen,T - 11 - Abbey 2022 - Craftmen,T-19 Harmony 2022 - Craftsmen",4.0,1111343.0,6646.0,2202926,Construction,2022-05-05 14:15:07
161  ,NEPETA CRES ,K1T0S5,Ward 22,4M-1640,,TAMARACK HOMES,Rowhouse,Gloucester,"Construct a 2 Storey Rowhouse with attached garages  Models: T-16-Camden 2022 - Craftsmen,T - 17 - Samira -2022- Craftsmen,T - 11 - Abbey 2022 - Craftmen,T-19 Harmony 2022 - Craftsmen",4.0,1111343.0,6646.0,2202926,Construction,2022-05-05 14:15:07
66  ,SLATER ST ,K1A0P4,Ward 14,3922,56,CONTRACTOR UNKNOWN,Office,Old Ottawa,Interior alterations to the 7th & 17th floors of a 22 storey office building,0.0,500000.0,1.0,2202927,Construction,2022-05-05 14:24:29
1145  ,FOREST LEA DR ,K4B1N4,Ward 19,M49,10,CONTRACTOR UNKNOWN,Single,Cumberland,Construct an addition (front & 2nd storey) and interior alterations on a 2 storey detached dwelling,0.0,104552.36,1390.0,2202928,Construction,2022-05-05 14:27:32
399  ,SMYTH RD ,K1H8L1,Ward 18,4M-,,CONTRACTOR UNKNOWN,Institutional,Old Ottawa,Alterations on the 1st floor of a 2 storey hospice (Roger's House),0.0,20000.0,150.0,2202929,Construction,2022-05-05 14:40:15
874  ,PERCIVAL CRES ,K4M0G3,Ward 21,4M-1546,42,SPLASH POOLS & SPAS INC.,Single,Rideau,Install an enclosure for an inground pool (rear yard),0.0,0.0,0.0,2202930,Pool Enclosure,2022-05-05 15:13:16
34  ,PELLAN CRES ,K2K1J5,Ward 4,826,367,SPLASH POOLS & SPAS INC.,Single,Kanata,Install an enclosure for an inground pool,0.0,0.0,0.0,2202931,Pool Enclosure,2022-05-05 15:21:20
906  ,RIVER RD ,K4M1B2,Ward 20,,27,CONTRACTOR UNKNOWN,Single,Gloucester,Construct a deck (Rear yard),0.0,69000.0,935.0,2202932,Construction,2022-05-05 15:26:26
15  ,DAYTON CRES ,K2H7N8,Ward 8,467421,70,CLUB PISCINE,Single,Nepean,Install an enclosure for an above ground pool (rear yard),0.0,0.0,0.0,2202933,Pool Enclosure,2022-05-05 16:20:01
8280  ,RANITA CRES ,K0A2P0,Ward 20,4M-712,18,CONTRACTOR UNKNOWN,Single,Osgoode,Install a wood burning stove on the 1st floor,0.0,11870.0,0.0,2202935,Construction,2022-05-05 16:26:00
1834  ,ELMRIDGE DR ,K1J6R7,Ward 11,807,13,***CONTRACTOR***,Single,Gloucester,Interior alterations to a 1 storey detached dwelling (construct a closet),0.0,2000.0,16.5,2202936,Construction,2022-05-06 08:58:27
414  ,DOVEHAVEN ST ,K1W0H2,Ward 2,4M1465,13,CONTRACTOR UNKNOWN,Single,Gloucester,Interior/Exterior Alterations to a 2 storey detached dwelling (Enlarge window opening for patio door),0.0,5500.0,0.0,2202937,Construction,2022-05-06 09:04:29
365  ,LAURIER AVE W,K1A0C8,Ward 14,3922,PT LOTS 27-30,CONTRACTOR UNKNOWN,Office,Old Ottawa,Interior alterations on the 2nd floor of a 20 storey office building (Jean Edmonds South Tower - upgrade HVAC system),0.0,43050.0,1076.39,2202938,Construction,2022-05-06 09:11:53
256  ,ELGIN ST ,K2P1L9,Ward 14,12281,57,TOURANGEAU MECHANICAL,Retail,Old Ottawa,PLUMBING ONLY: Install a premise isolation backflow prevention device on the domestic cold water entry,0.0,0.0,0.0,2202939,Construction,2022-05-06 09:12:17
1870  ,ALTA VISTA DR ,K1G6R7,Ward 18,,PT LOT 15,CONTRACTOR UNKNOWN,Office,Old Ottawa,Interior alterations on the 1st floor of a 6 storey office building (install 2 mag locks),0.0,100000.0,54.0,2202940,Construction,2022-05-06 09:14:48
280  ,CHAPEL ST ,K1N7Y9,Ward 12,8,15,CONTRACTOR UNKNOWN,Single,Old Ottawa,Remove and replace 1 storey sunroom addition to a 2 storey detached dwelling (rear yard),0.0,65041.49,349.93,2202941,Construction,2022-05-06 09:27:24
4808  ,ABBOTT ST E,K2V0L4,Ward 6,4M-,,METRIC HOMES,Rowhouse,Kanata,"Construct a block of 5 rowhouses (4, 2-storey and 1, 3-storey)",5.0,1162927.45,11510.0,2202942,Construction,2022-05-06 09:48:53
4810  ,ABBOTT ST E,K2V0L4,Ward 6,4M-,,METRIC HOMES,Rowhouse,Kanata,"Construct a block of 5 rowhouses (4, 2-storey and 1, 3-storey)",5.0,1162927.45,11510.0,2202942,Construction,2022-05-06 09:48:53
4812  ,ABBOTT ST E,K2V0L4,Ward 6,4M-,,METRIC HOMES,Rowhouse,Kanata,"Construct a block of 5 rowhouses (4, 2-storey and 1, 3-storey)",5.0,1162927.45,11510.0,2202942,Construction,2022-05-06 09:48:53
4814  ,ABBOTT ST E,K2V0L4,Ward 6,4M-,,METRIC HOMES,Rowhouse,Kanata,"Construct a block of 5 rowhouses (4, 2-storey and 1, 3-storey)",5.0,1162927.45,11510.0,2202942,Construction,2022-05-06 09:48:53
4816  ,ABBOTT ST E,K2V0L4,Ward 6,4M-,,METRIC HOMES,Rowhouse,Kanata,"Construct a block of 5 rowhouses (4, 2-storey and 1, 3-storey)",5.0,1162927.45,11510.0,2202942,Construction,2022-05-06 09:48:53
201 B ,METRIC CIR ,K2V0L3,Ward 6,4M-,66,METRIC HOMES (OTTAWA) INC.,Single,Kanata,Construct a 2 storey detached dwelling with a secondary dwelling unit,2.0,802726.35,4405.0,2202943,Construction,2022-05-06 09:59:23
201  ,METRIC CIR ,K2V0L3,Ward 6,4M-,66,METRIC HOMES (OTTAWA) INC.,Single,Kanata,Construct a 2 storey detached dwelling with a secondary dwelling unit,2.0,802726.35,4405.0,2202943,Construction,2022-05-06 09:59:23
1630  ,STAR TOP RD ,K1B3W6,Ward 18,,PT LOT 25,RON EASTERN CONSTRUCTION LTD.,Industrial,Old Ottawa,PLUMBING ONLY: Install a premise isolation backflow prevention device on the domestic water supply and fire protection system,0.0,60000.0,0.0,2202944,Construction,2022-05-06 10:03:22
7399  ,MARCELLA DR ,K4P1P7,Ward 20,4M-1029,27,CONTRACTOR UNKNOWN,Detached Garage/Shed,Osgoode,Construct a storage shed (rear yard),0.0,15000.0,480.0,2202945,Construction,2022-05-06 10:31:45
2106  ,LISKA ST ,K4A4J6,Ward 19,4M1119,,CONTRACTOR UNKNOWN,Semi - Detached,Cumberland,Install an enclosure for a hottub (rear yard),0.0,0.0,0.0,2202946,Pool Enclosure,2022-05-06 10:45:06
1710  ,BANK ST ,K1V7Y6,Ward 17,4M-,,1632196 ONTARIO INC,Retail,Old Ottawa,Tenant fit up in a 1 storey restaurant (Al Badawi Grill and Bakery),0.0,40000.0,1200.0,2202947,Construction,2022-05-06 10:59:56
1241 B ,ANOKA ST ,K1V6C5,Ward 18,M-23,418,CONTRACTOR UNKNOWN,Semi - Detached,Old Ottawa,Construct a 2 storey semi-detached dwelling with basement SDU,4.0,725545.0,5000.0,2202948,Construction,2022-05-06 11:27:22
1241  ,ANOKA ST ,K1V6C5,Ward 18,M-23,418,CONTRACTOR UNKNOWN,Semi - Detached,Old Ottawa,Construct a 2 storey semi-detached dwelling with basement SDU,4.0,725545.0,5000.0,2202948,Construction,2022-05-06 11:27:22
1243 B ,ANOKA ST ,K1V6C5,Ward 18,M-23,418,CONTRACTOR UNKNOWN,Semi - Detached,Old Ottawa,Construct a 2 storey semi-detached dwelling with basement SDU,4.0,725545.0,5000.0,2202948,Construction,2022-05-06 11:27:22
1243  ,ANOKA ST ,K1V6C5,Ward 18,M-23,418,CONTRACTOR UNKNOWN,Semi - Detached,Old Ottawa,Construct a 2 storey semi-detached dwelling with basement SDU,4.0,725545.0,5000.0,2202948,Construction,2022-05-06 11:27:22
1286 B ,RUSTIC DR ,,Ward 8,370031,80 & 81,KAMO CONSULTING,Single,Old Ottawa,Construct a secondary dwelling unit in the basement of a 1 storey detached dwelling,1.0,50000.0,1141.0,2202949,Construction,2022-05-06 12:24:46
1286  ,RUSTIC DR ,K2C2Y1,Ward 8,370031,80 & 81,KAMO CONSULTING,Single,Old Ottawa,Construct a secondary dwelling unit in the basement of a 1 storey detached dwelling,1.0,50000.0,1141.0,2202949,Construction,2022-05-06 12:24:46
35  ,FULLER ST ,K1Y3R9,Ward 15,114306,126,BINETTE CUSTOM CONSTRUTION (8441022 CANADA INC),Single,Old Ottawa,Construct a 1 storey addition (front yard) and interior/exterior alterations in a 2 storey detached dwelling,0.0,51988.62,64.5,2202950,Construction,2022-05-06 12:43:41
1847  ,MONTEREAU AVE ,K1C5X2,Ward 2,4M-497,119,CONTRACTOR UNKNOWN,Single,Gloucester,Install an enclosure for a hot tub (rear yard),0.0,0.0,0.0,2202951,Pool Enclosure,2022-05-06 13:52:45
2800  ,ST. STEPHEN'S ST ,K2B7S6,Ward 7,4M-,20,CONTRACTOR UNKNOWN,Semi - Detached,Old Ottawa,Construct a 2 storey semi detached dwelling,2.0,684001.6,3680.0,2202952,Construction,2022-05-06 13:57:20
2802  ,ST. STEPHEN'S ST ,K2B7S6,Ward 7,4M-,20,CONTRACTOR UNKNOWN,Semi - Detached,Old Ottawa,Construct a 2 storey semi detached dwelling,2.0,684001.6,3680.0,2202952,Construction,2022-05-06 13:57:20
13  ,NOEL ST ,K1M2A4,Ward 13,68,PT LOT 21,CONTRACTOR UNKNOWN,Demolition,Old Ottawa,Demolish a 1 1/2 storey detached dwelling (Partial front foundation wall remaining),-1.0,20000.0,-2750.0,2202953,Demolition,2022-05-06 14:26:17
13  ,NOEL ST ,K1M2A4,Ward 13,68,PT LOT 21,CONTRACTOR UNKNOWN,Single,Old Ottawa,Construct a 2 storey detached dwelling,1.0,458491.11,2466.73,2202954,Construction,2022-05-06 14:27:13
810  ,BYRON AVE ,K2A0H7,Ward 15,M29,803-804,REVAL CONSTRUCTION INC.,Detached Garage/Shed,Old Ottawa,Construct a pool Cabana (rear yard),0.0,30000.0,300.0,2202955,Construction,2022-05-06 14:40:13
133  ,FELICITY CRES ,K1W0C3,Ward 2,4M1473,7,CONTRACTOR UNKNOWN,Single,Gloucester,Install an enclosure for an above ground pool (rear yard),0.0,0.0,0.0,2202956,Pool Enclosure,2022-05-06 14:42:27
6195  ,PEBBLEWOODS DR ,K4P0A1,Ward 20,4M-1267,13,CONTRACTOR UNKNOWN,Single,Osgoode,Construct a 2 storey detached dwelling,1.0,915692.25,6035.0,2202957,Construction,2022-05-06 15:26:36
135  ,RESTHAVEN AVE ,K0A3M0,Ward 5,782,122,MILROY RESIDENTIAL BUILDING SOLUTIONS,Single,West Carleton,Interior alterations and enlarge rear deck on a 1 storey detached dwelling,0.0,15000.0,200.0,2202958,Construction,2022-05-06 15:32:06
1015  ,"MANEGE, RUE DU  ",K2S0Y8,Ward 21,4M1589,142-143,CONTRACTOR UNKNOWN,Single,Goulbourn,Finish the basement in a 2 storey detached dwelling,0.0,33504.87,721.0,2202959,Construction,2022-05-06 15:39:06
114  ,TERRAVIEW DR ,K0A2H0,Ward 5,4M-560,20,DKP CONSTRUCTION,Single,West Carleton,Construct an addition on a 2 storey detached dwelling,0.0,148696.0,800.0,2202960,Construction,2022-05-06 15:44:45
6593  ,HERBERTS CORNERS RD ,K4P1H9,Ward 20,,PT LOT 15,***CONTRACTOR***,Detached Garage/Shed,Osgoode,Construct a shed (rear yard),0.0,7000.0,240.0,2202961,Construction,2022-05-06 15:48:02
240  ,CATHERINE ST ,K2P2G8,Ward 14,30,13 & 14,CONTRACTOR UNKNOWN,Office,Old Ottawa,Tenant-fit on the 4th floor of a 4 storey office building (Unit 404),0.0,100000.0,20989.63,2202962,Construction,2022-05-06 15:49:51
7  ,BLUEGRASS DR ,K2M1G2,Ward 23,4M-,,CONTRACTOR UNKNOWN,Single,Kanata,Finish the basement in a 2 storey detached dwelling,0.0,2000.0,150.0,2202963,Construction,2022-05-06 15:56:13
415  ,DONALD B. MUNRO DR ,K0A1L0,Ward 5,148,69,CONTRACTOR UNKNOWN,Retail,West Carleton,Interoir/exterior alterations to a 1 storey retail building,0.0,10000.0,680.0,2202964,Construction,2022-05-06 16:04:05
4255  ,STRANDHERD DR ,K2J6E5,Ward 3,4M-1538,,CONTRACTOR UNKNOWN,Retail,Nepean,Tenant fit-up in a one storey retail building (A&W),0.0,53000.0,473.61,2202965,Construction,2022-05-09 08:36:50
90  ,SPARKS ST ,K1A0H9,Ward 14,3922,22 23 24,TERLIN CONSTRUCTION LTD.,Office,Old Ottawa,Interior alterations on the 5th floor of a 14 storey office building (cabling refit & breakout room),0.0,176645.0,1453.13,2202966,Construction,2022-05-09 08:49:52
294  ,SELBY AVE ,K1Z6R1,Ward 15,267,48,CONTRACTOR UNKNOWN,Single,Old Ottawa,Construct a 1 storey addition to a 2 storey detached dwelling,0.0,30809.81,165.76,2202967,Construction,2022-05-09 09:07:55
531  ,TAHOE HTS ,K1T0W1,Ward 20,4M-1659,106,CLARIDGE HOMES (BANK ST) L.P.,Single,Gloucester,Construct a 2 Storey Single with attached garage  Model: Poplar 2018 D,1.0,463199.0,2770.0,2202968,Construction,2022-05-09 09:07:55
66  ,SLATER ST ,K1A0P4,Ward 14,3922,56-58,"UNKNOWN, UNKNOWN",Office,Old Ottawa,"Tenant fit-up on the 3rd floor of a 22 storey office building (IWG, Lord Elgin Plaza)",0.0,203000.0,8570.0,2202969,Construction,2022-05-09 09:30:52
26  ,CLOVELLY RD ,K1J6M2,Ward 11,555,18 - 19,RND CONSTRUCTION LTD.,Single,Gloucester,Construct a 1 storey detached dwelling,1.0,667726.8200000001,3592.44,2202970,Construction,2022-05-09 09:33:35
501  ,"CANNES, CROIS DE  ",K4A5J6,Ward 19,4M-1654,1,UPLAND BUILDS,Single,Cumberland,Construct a deck (side yard),0.0,800.0,24.0,2202971,Construction,2022-05-09 09:47:22
5506  ,MANOTICK MAIN ST ,K4M0E2,Ward 21,,1,2538702 ONTARIO INC.,Demolition,Rideau,Demolish a 1 storey detached dwelling,-1.0,15000.0,-1205.0,2202972,Demolition,2022-05-09 09:58:28
877  ,KILLEEN AVE ,K2A2X8,Ward 7,290559,3,CONTRACTOR UNKNOWN,Demolition,Old Ottawa,Demolish a 1 storey detached dwelling,-1.0,30000.0,-2244.0,2202973,Demolition,2022-05-09 10:05:40
877  ,KILLEEN AVE ,K2A2X8,Ward 7,290559,3,CONTRACTOR UNKNOWN,Single,Old Ottawa,Construct a 1 storey detached dwelling,1.0,762679.29,6567.0,2202974,Construction,2022-05-09 10:06:43
128  ,SHALLOW POND PL ,K4A0K9,Ward 19,,8,MINTO COMMUNITIES INC.,Single,Cumberland,Construct a 2 Storey Single with attached garage  Model: Mapleton 2022 C,1.0,525909.0,3145.0,2202975,Construction,2022-05-09 10:27:49
116  ,CULLODEN CRES ,K2J5Z9,Ward 22,4M-1519,8,CONTRACTOR UNKNOWN,Single,Nepean,Finish the basement in a 2 storey detached dwelling,0.0,37176.0,800.0,2202977,Construction,2022-05-09 10:41:19
1515  ,RUMFORD DR ,K4A4B7,Ward 1,4M-1035,38,PROSTONE LANDSCAPING & CONTRACTING INC.,Single,Cumberland,Construct a deck (rear yard),0.0,18000.0,60.0,2202978,Construction,2022-05-09 11:08:45
1337  ,TALCY CRES ,K4A3C3,Ward 1,50M-161,158,CONTRACTOR UNKNOWN,Single,Cumberland,Interior Alterations in a 2 storey detached dwelling,0.0,50000.0,700.0,2202979,Construction,2022-05-09 11:21:11
134  ,SHALLOW POND PL ,K4A0K9,Ward 19,,5,MINTO COMMUNITIES INC.,Single,Cumberland,Construct a 2 Storey Single with attached garage  Model: WAVERLY 4 2022 C,1.0,194911.0,1165.0,2202980,Construction,2022-05-09 11:23:03
5610  ,SOUTH RIVER DR ,K4M1J4,Ward 21,804,6,CONTRACTOR UNKNOWN,Single,Rideau,Install an enclosure for a hot tub (rear yard),0.0,0.0,0.0,2202981,Pool Enclosure,2022-05-09 11:26:04
132  ,SHALLOW POND PL ,K4A0K9,Ward 19,,6,MINTO COMMUNITIES INC.,Single,Cumberland,Construct a 2 Storey Single with attached garage  Model: Stanley 2022 B,1.0,414354.0,2477.0,2202982,Construction,2022-05-09 11:36:00
210  ,MOSS GROVE ST ,K2J0A8,Ward 22,4M-1301,PT BLK 168,***CONTRACTOR***,Rowhouse,Nepean,Interior alterations to the basement of a 2 storey rowhouse dwelling,0.0,2500.0,22.0,2202983,Construction,2022-05-09 11:39:26
130  ,SHALLOW POND PL ,K4A0K9,Ward 19,,7,MINTO COMMUNITIES INC.,Single,Cumberland,Construct a 2 Storey Single with attached garage  Model: WAVERLY 4 2022 B,1.0,194911.0,1165.0,2202984,Construction,2022-05-09 11:49:30
126  ,SHALLOW POND PL ,K4A0K9,Ward 19,,9,MINTO COMMUNITIES INC.,Single,Cumberland,Construct a 2 Storey Single with attached garage  Model: Frontenac 2022 D,1.0,457179.0,2747.0,2202985,Construction,2022-05-09 11:58:27
130  ,MONTARGIS CIR ,K4A0M5,Ward 19,4M1376,39,CONTRACTOR UNKNOWN,Single,Cumberland,Finish the basement in a 2 Storey Detached Dwelling,0.0,27510.24,592.0,2202986,Construction,2022-05-09 12:07:22
327  ,TIMBERTRAIL TERR ,K4A5A3,Ward 1,4M-1228,139,CONTRACTOR UNKNOWN,Single,Cumberland,Interior alterations to a 2 storey detached dwelling,0.0,37500.0,1200.0,2202987,Construction,2022-05-09 12:15:06
277  ,CASA GRANDE CIR ,K4A1A2,Ward 19,4M1558,55,CONTRACTOR UNKNOWN,Single,Cumberland,"Interior alterations to a 2 storey detached dwelling (finish the basement, relocate plumbing rough in)",0.0,33444.0,900.0,2202989,Construction,2022-05-09 12:49:27
65  ,WAVERLEY ST ,K2P0V1,Ward 14,4M-,65,ERIC'S CONCRETE & MASONRY SERVICES LTD.,Single,Old Ottawa,Exterior alterations to a 2 storey detached dwelling (foundation repairs),0.0,24000.0,100.0,2202990,Construction,2022-05-09 13:03:13
2368  ,RIDGECREST PL ,K1H7V7,Ward 18,623,32,CONTRACTOR UNKNOWN,Single,Old Ottawa,Interior alterations in  a 2 storey detached dwelling (basement bathroom),0.0,15000.0,159.95000000000002,2202991,Construction,2022-05-09 13:26:17
1998  ,RIDEAU RIVER DR ,K1S1V1,Ward 17,296457,224,CONTRACTOR UNKNOWN,Single,Old Ottawa,Interior alterations in a 2 storey detached dwelling (Remove loadbearing wall for kitchen renovation and extend 2nd floor loft),0.0,175000.0,753.47,2202992,Construction,2022-05-09 13:30:48
119  ,GRAND MANAN CIR ,K2T0G8,Ward 4,4M1489,47,FENCE MASTERS INC.,Single,Kanata,Construct a deck (rear yard),0.0,3500.0,398.26,2202993,Construction,2022-05-09 13:41:25
4197  ,PANMURE RD ,K0A2H0,Ward 5,,1/2 LOT 1,CONTRACTOR UNKNOWN,Detached Garage/Shed,West Carleton,Construct a shed (rear yard),0.0,15000.0,624.0,2202994,Construction,2022-05-09 13:59:39
453  ,COOPER ST ,K2P0H1,Ward 14,12281,PT LOTS 27-30,CONTRACTOR UNKNOWN,Apartment,Old Ottawa,PLUMBING ONLY: Install a premise isolation backflow prevention device on the fire protection system,0.0,20000.0,0.0,2202995,Construction,2022-05-09 14:27:32
162  ,MURRAY ST ,K1N5M8,Ward 12,42482,22,CONTRACTOR UNKNOWN,Apartment,Old Ottawa,Interior alterations to replace fire alarm system in a 6 storey apartment building (Monfort renaissance),0.0,27000.0,100.0,2202997,Construction,2022-05-09 14:46:56
15  ,BROWN ST ,K1S1L9,Ward 17,244295,91,CONTRACTOR UNKNOWN,Single,Old Ottawa,Interior/exterior alterations on the 1st floor of a 2 storey detached dwelling (beams and powder room),0.0,25000.0,103.0,2202998,Construction,2022-05-09 14:53:33
5016  ,ROCKDALE RD ,K4B0J5,Ward 19,,20,CONTRACTOR UNKNOWN,Single,Cumberland,Construct a 3 season room on a 2 storey detached dwelling (rear yard),0.0,10000.0,150.0,2203000,Construction,2022-05-09 15:03:05
3551  ,CROSSWIND CRES ,K0A2W0,Ward 20,4M1457,69,***CONTRACTOR***,Single,Osgoode,Install an enclosure for an above ground pool (rear yard),0.0,0.0,0.0,2203001,Pool Enclosure,2022-05-09 15:07:54
2249  ,SANDMAN CRES ,K4A4V7,Ward 19,4M-1172,146,"SPINKS, EARL",Single,Cumberland,Install an inground pool (rear yard),0.0,0.0,0.0,2203002,Pool Enclosure,2022-05-09 15:38:34
568  ,SHOREWAY DR ,K4P0G3,Ward 20,4M1636,22,HB POOLS INC.,Single,Osgoode,Install an enclosure for an inground pool (rear yard),0.0,0.0,0.0,2203003,Pool Enclosure,2022-06-06 00:00:00
6534  ,EMPIRE GROVE ST ,K4P1G6,Ward 20,4M-640,51,***CONTRACTOR***,Single,Osgoode,Install an enclosure for an inground pool (rear yard),0.0,0.0,0.0,2203004,Pool Enclosure,2022-05-09 16:02:38
1673  -BSMT,BELCOURT BLVD ,K1C1M3,Ward 2,4M-,,CONTRACTOR UNKNOWN,Single,Gloucester,Construct an addition to create a secondary dwelling unit on the garage of a 1 storey detached dwelling,1.0,322670.32,2726.0,2203005,Construction,2022-05-10 08:42:05
2209  ,SAUNDERSON DR ,K1G2G3,Ward 18,4M-,618,CONTRACTOR UNKNOWN,Detached Garage/Shed,Old Ottawa,Construct a detached garage (rear yard),0.0,25000.0,240.0,2203006,Construction,2022-05-10 08:44:58
207  ,CUNNINGHAM AVE ,K1H6A7,Ward 18,,PT LOT 18,CONTRACTOR UNKNOWN,Demolition,Old Ottawa,Demolish a 2 storey detached dwelling,-1.0,20000.0,-1800.0,2203007,Demolition,2022-05-10 09:01:27
2572  ,"PAGE, CH  ",K1W1E2,Ward 2,4M-,6,URBANWORX DEVELOPMENTS LTD.,Single,Gloucester,Construct a 2 storey detached dwelling,1.0,447946.7,2410.0,2203008,Construction,2022-05-10 09:02:21
1019  ,LAPORTE ST ,K1J7B2,Ward 11,,PT LOT 17,CONTRACTOR UNKNOWN,Single,Gloucester,Construct a covered deck (rear yard),0.0,10000.0,376.0,2203009,Construction,2022-05-10 09:07:04
148  ,ANGELONIA CRES ,K1T0Y5,Ward 22,4M-1676,,TARTAN HOMES CORPORATION,Rowhouse,Gloucester,"Construct a 2 Storey Rowhouse with attached garages  Models: Gala 2020 Modern 6225 end,Gala 2020 Modern 6225 end,Fuji 2020 Modern 6205 mid 2,Cortland Modern 6215 2020 A,Fuji 2020 Modern 6205 mid 1",5.0,1166246.0,8967.0,2203010,Construction,2022-05-10 09:31:45
150  ,ANGELONIA CRES ,K1T0Y5,Ward 22,4M-1676,,TARTAN HOMES CORPORATION,Rowhouse,Gloucester,"Construct a 2 Storey Rowhouse with attached garages  Models: Gala 2020 Modern 6225 end,Gala 2020 Modern 6225 end,Fuji 2020 Modern 6205 mid 2,Cortland Modern 6215 2020 A,Fuji 2020 Modern 6205 mid 1",5.0,1166246.0,8967.0,2203010,Construction,2022-05-10 09:31:45
152  ,ANGELONIA CRES ,K1T0Y5,Ward 22,4M-1676,,TARTAN HOMES CORPORATION,Rowhouse,Gloucester,"Construct a 2 Storey Rowhouse with attached garages  Models: Gala 2020 Modern 6225 end,Gala 2020 Modern 6225 end,Fuji 2020 Modern 6205 mid 2,Cortland Modern 6215 2020 A,Fuji 2020 Modern 6205 mid 1",5.0,1166246.0,8967.0,2203010,Construction,2022-05-10 09:31:45
154  ,ANGELONIA CRES ,K1T0Y5,Ward 22,4M-1676,,TARTAN HOMES CORPORATION,Rowhouse,Gloucester,"Construct a 2 Storey Rowhouse with attached garages  Models: Gala 2020 Modern 6225 end,Gala 2020 Modern 6225 end,Fuji 2020 Modern 6205 mid 2,Cortland Modern 6215 2020 A,Fuji 2020 Modern 6205 mid 1",5.0,1166246.0,8967.0,2203010,Construction,2022-05-10 09:31:45
